player_name,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Petr Cech,85.27,86.91,19.86,16.0,20.32,30.45,18.45,16.05,13.91,23.18,46.09,29.36,44.32,51.05,49.0,79.27,52.18,21.0,55.95,43.18,67.45,15.59,32.73,37.95,24.0,35.55,38.82,15.45,16.91,14.36,86.32,82.77,76.23,85.0,86.91,GK
Petr Jiracek,70.08,74.83,65.58,58.46,57.67,70.33,50.0,67.08,65.54,55.5,67.17,71.88,71.79,73.08,73.21,73.83,69.29,70.38,67.17,80.12,71.33,63.46,78.29,68.96,63.33,68.08,57.79,64.58,70.04,72.46,14.17,14.5,11.83,9.5,9.5,DEF
Petri Pasanen,70.28,72.94,55.56,42.0,79.33,61.0,27.0,42.11,54.0,64.56,58.0,52.5,47.83,53.22,42.22,51.83,61.78,74.0,72.78,77.0,80.89,56.67,68.33,71.22,58.06,57.44,48.17,68.39,74.61,68.28,12.67,11.94,23.33,15.39,10.61,DEF
Petros,70.6,74.5,61.4,52.2,56.0,76.2,45.2,72.8,55.0,45.2,68.4,75.0,73.0,73.0,69.2,76.8,69.4,78.0,61.0,80.6,65.6,59.4,85.0,67.8,63.6,64.8,58.0,67.6,73.6,70.8,16.0,13.0,9.0,10.0,14.0,DEF
Petrus Boumal Mayega,56.5,68.0,44.0,36.0,52.0,69.0,40.0,56.0,41.0,40.0,64.0,55.0,69.0,62.0,59.0,55.0,75.0,60.0,61.0,64.0,51.5,46.0,59.0,44.0,51.0,48.0,45.0,50.5,53.5,56.0,13.0,6.0,11.0,10.0,11.0,MID
Petter Andersson,69.8,73.76,68.68,66.72,54.96,73.96,58.92,70.08,66.44,65.6,66.72,71.48,77.76,78.52,76.84,67.72,69.0,68.44,61.48,69.16,62.12,68.88,51.88,57.64,68.48,70.84,63.92,48.44,48.96,48.92,9.44,11.44,26.44,13.08,10.0,MID
Petter Hansson,73.6,76.5,56.5,48.7,80.7,65.2,53.8,55.3,69.5,63.7,61.8,56.1,63.1,54.2,55.8,60.7,68.6,72.3,78.4,71.2,80.1,42.7,75.0,75.3,60.4,62.5,57.7,74.6,76.2,72.3,7.0,16.8,39.2,15.0,18.2,DEF
Phil Bardsley,71.77,73.77,63.86,40.36,66.59,63.05,42.14,54.45,59.09,32.36,55.91,65.95,67.36,67.41,60.45,73.05,66.86,76.14,72.77,78.0,72.95,53.59,82.18,70.86,57.0,35.27,50.82,72.05,74.68,77.5,9.68,10.32,16.91,11.09,10.32,DEF
Phil Jagielka,79.5,81.29,63.75,30.83,78.21,71.62,49.54,50.92,58.96,32.42,67.04,67.54,69.62,70.25,49.17,74.42,66.17,70.12,85.54,78.17,82.04,55.83,77.79,81.5,58.17,54.46,63.88,81.92,82.33,80.92,34.75,37.5,45.33,36.0,39.0,DEF
Phil Jones,76.31,83.97,62.59,43.97,73.1,75.93,54.03,55.55,37.14,34.14,64.31,69.28,66.1,72.24,49.83,75.17,63.83,67.17,83.48,75.69,74.14,55.9,79.69,75.66,41.59,58.48,48.03,78.59,79.9,78.38,9.14,8.79,9.9,15.97,11.48,DEF
Philip Haglund,64.26,68.07,44.26,48.44,69.15,64.89,44.7,52.48,51.22,43.78,60.96,63.22,57.7,62.93,59.15,68.63,59.3,69.41,70.81,86.37,76.52,58.93,76.56,66.67,59.78,63.26,55.44,54.81,64.26,59.85,9.33,13.78,13.74,12.0,7.56,MID
Philip Heise,65.0,68.88,64.75,44.12,58.0,63.5,34.0,65.25,60.62,58.75,58.38,62.75,71.12,74.5,65.25,63.25,59.38,57.5,69.12,75.5,70.0,39.75,59.0,65.25,54.62,52.12,47.38,61.88,64.25,63.12,13.12,13.12,12.12,12.12,12.12,DEF
Philip Neville,75.62,76.19,73.75,36.0,70.88,77.38,63.0,53.25,45.0,40.38,71.56,72.44,61.62,65.19,63.5,78.06,72.88,74.94,71.0,75.56,73.88,63.88,79.12,81.5,60.06,69.06,67.75,78.19,77.19,72.0,11.5,11.81,33.25,10.5,11.31,DEF
Philipe Sampaio,63.75,71.75,33.5,25.5,67.5,40.5,33.5,29.5,31.5,29.5,35.5,44.5,33.0,44.0,48.0,51.5,41.0,43.5,70.0,52.0,90.0,29.5,63.75,56.5,27.5,29.5,41.5,61.5,68.5,65.5,15.5,9.5,14.5,12.5,10.5,DEF
Philipp Bargfrede,72.23,75.5,62.0,43.47,56.13,72.67,61.4,68.4,60.37,60.17,71.97,72.4,68.67,64.67,76.23,71.93,74.93,69.03,64.53,75.77,66.6,62.67,75.93,74.53,61.8,69.4,48.97,68.53,72.87,71.53,8.27,12.37,12.17,10.57,15.97,DEF
Philipp Boenig,65.75,69.62,66.25,34.0,63.88,59.12,35.0,54.88,42.0,61.38,61.38,58.0,66.62,68.62,64.0,66.0,67.62,65.5,71.0,73.88,64.25,48.0,71.25,59.5,52.38,57.0,53.62,66.12,69.88,71.0,9.25,14.5,41.88,15.88,14.88,DEF
Philipp Degen,66.81,68.04,64.52,41.41,62.59,64.7,52.48,65.93,64.15,45.22,53.81,67.41,80.33,80.0,70.78,66.04,55.7,62.0,63.33,70.15,71.63,51.41,74.93,65.48,62.56,64.3,49.37,60.22,66.19,61.0,11.78,14.63,13.78,10.22,9.63,MID
Philipp Haastrup,65.0,65.25,59.0,39.0,66.0,64.0,26.0,42.0,30.0,41.0,58.0,57.5,54.0,51.0,33.0,60.0,67.0,52.0,64.0,67.5,74.0,41.0,73.5,63.5,43.0,45.0,44.0,62.0,64.5,65.0,9.0,8.0,14.0,12.0,7.0,DEF
Philipp Heerwagen,64.8,68.3,15.05,16.25,16.25,24.05,14.75,16.35,14.75,17.35,31.75,21.55,41.5,48.3,35.45,63.9,42.2,34.35,63.7,47.6,70.15,14.55,46.55,29.1,24.6,33.6,33.8,16.35,17.15,15.45,67.2,59.55,59.5,64.4,69.0,GK
Philipp Hosiner,70.14,74.24,46.38,72.9,57.38,60.62,64.67,69.76,69.33,30.38,47.24,69.62,83.71,83.76,76.86,76.52,71.81,65.86,70.19,67.81,58.0,55.1,35.38,15.76,78.9,56.38,69.67,15.48,20.81,18.52,12.38,13.38,13.38,15.38,11.38,FW
Philipp Lahm,86.73,87.53,85.4,43.27,62.7,87.23,66.0,81.37,77.0,57.5,79.73,85.8,80.87,78.53,83.53,91.17,86.8,56.13,71.23,85.87,58.6,66.1,59.3,90.23,72.73,82.77,72.23,85.7,87.47,94.37,10.73,13.43,16.27,15.07,7.6,DEF
Philipp Max,62.15,71.38,67.0,36.31,50.38,63.23,41.38,59.92,60.69,55.31,50.92,64.08,71.38,71.85,71.31,63.23,73.54,59.08,65.0,63.54,64.31,40.38,58.77,57.08,41.0,46.38,40.31,57.69,64.38,59.92,14.31,11.31,10.31,7.31,10.31,DEF
Philipp Muntwiler,60.19,65.94,53.06,53.31,50.12,61.19,45.06,53.0,52.06,59.0,64.88,62.62,59.12,59.88,71.0,59.69,66.0,61.44,61.56,68.25,62.0,63.94,68.81,52.31,64.38,47.06,51.88,56.5,67.06,70.19,10.75,13.31,21.56,16.25,10.12,DEF
Philipp Ochs,61.0,79.0,61.29,59.0,44.29,63.86,53.0,62.86,56.0,41.0,52.14,64.86,77.0,68.14,78.0,53.0,80.0,63.0,68.0,52.0,49.71,52.0,42.71,31.86,53.57,50.57,63.0,25.29,30.86,28.29,9.0,10.0,6.0,11.0,13.0,MID
Philipp Wollscheid,73.0,77.65,29.25,35.25,81.5,63.35,31.25,36.05,28.25,22.25,52.3,54.65,54.65,57.9,47.4,73.5,42.4,55.25,60.25,62.3,82.0,20.8,72.65,70.5,36.35,47.1,40.05,72.85,76.2,71.35,9.85,8.05,8.55,11.65,13.45,DEF
Philipp Zulechner,64.35,68.6,39.1,70.85,65.55,56.2,56.1,62.8,40.85,32.6,45.65,59.0,64.65,63.05,67.95,60.7,67.85,63.95,69.1,59.95,63.8,58.1,43.25,28.25,67.2,56.8,61.6,26.95,23.55,22.45,5.2,8.2,8.2,12.2,13.2,FW
Philippe Coutinho,78.12,86.56,74.16,63.84,47.0,80.84,74.81,85.38,82.22,72.41,73.5,85.09,86.28,75.59,89.66,71.22,85.5,67.91,58.12,64.5,50.16,69.88,35.38,31.56,71.94,83.38,62.75,24.16,37.41,34.53,12.0,7.0,9.0,14.0,6.0,MID
Philippe Koch,61.04,67.13,60.48,33.48,50.0,60.48,34.91,50.83,55.78,30.65,53.13,57.22,67.57,67.48,58.78,56.83,68.39,36.22,73.35,63.96,57.91,43.26,52.48,61.74,48.26,40.78,30.0,64.48,66.0,63.13,7.13,12.57,14.87,14.3,7.35,DEF
Philippe Senderos,73.45,76.45,31.86,29.45,75.41,54.91,29.14,30.09,21.14,22.86,50.05,51.41,50.23,58.0,40.18,66.82,54.82,56.41,69.05,70.64,84.41,25.59,80.68,68.77,46.59,41.14,44.95,70.91,78.32,75.36,12.73,15.64,22.23,11.27,11.77,DEF
Phillip Roberts,62.71,66.71,59.0,58.43,36.0,58.57,35.0,64.86,28.0,42.0,49.29,59.71,89.43,87.86,71.0,46.0,68.0,52.0,54.29,67.57,71.0,45.0,64.0,23.14,58.0,57.43,50.29,16.0,16.0,13.86,13.0,15.0,11.0,10.0,10.0,MID
Phillippe Mexes,79.61,80.2,50.57,42.24,79.57,66.78,58.65,58.37,46.53,39.2,69.2,69.69,69.98,70.53,67.69,64.08,59.29,68.47,84.78,66.08,82.16,47.59,85.8,79.37,42.29,55.04,60.59,79.04,82.0,81.49,5.45,5.65,13.51,8.08,10.88,DEF
Pierluigi Gollini,60.54,71.0,20.69,19.08,21.77,30.54,22.31,21.23,18.54,19.62,24.54,23.54,45.08,48.0,56.0,58.15,52.0,23.92,51.08,40.92,68.0,20.69,21.77,21.23,18.0,26.54,29.77,19.62,18.0,21.77,67.15,52.31,51.69,56.77,68.92,GK
Pierre Bengtsson,68.53,72.63,74.73,47.87,50.8,68.53,59.03,63.07,70.77,70.13,65.9,68.13,74.87,76.37,74.83,73.17,68.5,67.47,75.53,77.5,62.37,64.13,64.03,64.17,55.9,61.03,54.9,69.63,63.87,63.63,4.57,11.37,22.87,10.57,12.17,MID
Pierre Bourdin,64.0,70.25,47.0,21.0,63.0,61.0,22.0,29.0,23.0,22.0,56.0,59.0,62.0,70.0,42.0,62.0,58.0,38.0,75.0,59.0,70.0,21.0,55.0,59.0,22.0,31.0,42.0,66.0,67.0,61.0,7.0,7.0,5.0,13.0,6.0,DEF
Pierre Boya,65.33,65.0,55.0,64.0,75.0,73.0,56.0,48.0,57.0,27.0,67.0,53.0,74.0,78.0,76.0,63.0,43.0,69.0,80.0,79.0,83.0,66.0,53.0,17.0,64.0,58.0,54.0,35.0,17.0,14.0,15.0,13.0,6.0,14.0,5.0,MID
Pierre de Wit,65.17,71.22,65.33,59.78,46.44,68.0,67.5,67.83,68.0,67.06,61.39,69.72,73.0,69.83,71.28,63.83,74.67,67.94,67.0,68.06,64.39,64.72,61.5,58.17,61.61,68.17,65.22,43.0,52.61,51.33,9.33,14.0,25.56,16.67,11.33,MID
Pierre Ducasse,67.14,76.86,49.79,60.71,66.29,67.79,68.36,65.79,48.36,46.93,66.21,68.93,60.14,68.93,74.14,69.79,70.43,70.21,64.71,80.86,73.5,68.79,70.43,69.86,55.29,67.57,56.64,60.71,59.79,57.79,9.57,13.36,33.21,13.36,14.64,MID
Pierre Sagna,67.5,72.17,70.67,38.0,55.0,65.0,33.5,60.5,65.67,58.0,61.5,62.0,77.0,79.0,72.0,59.0,72.0,54.0,73.0,68.0,62.0,41.0,65.0,62.0,47.33,48.0,48.0,65.5,70.0,73.0,6.0,9.0,10.0,6.0,7.0,DEF
Pierre Webo,75.09,75.61,45.04,78.17,77.61,62.35,73.65,73.3,62.26,59.7,52.04,72.78,71.61,74.09,68.91,72.39,69.74,73.57,79.87,68.96,78.17,75.09,57.74,43.13,75.74,58.26,67.39,28.39,23.39,22.91,13.39,14.04,19.17,10.78,16.35,FW
Pierre Wome,74.0,74.11,66.0,22.22,76.0,73.78,47.0,63.78,59.0,35.89,60.0,71.78,74.56,74.56,70.0,65.67,74.0,46.44,68.0,75.56,79.0,41.67,83.33,71.0,58.0,67.33,28.0,77.33,74.0,73.89,9.0,8.11,10.0,7.0,11.0,DEF
Pierre-Alain Frau,72.82,77.18,63.45,72.82,65.0,70.82,73.0,69.91,59.91,61.55,60.45,74.82,75.91,75.55,72.0,70.45,69.73,75.0,69.0,70.82,62.0,56.73,60.82,58.0,74.55,78.73,69.82,32.0,26.73,25.0,10.0,13.64,30.18,11.45,11.73,MID
Pierre-Emerick Aubameyang,78.79,83.12,74.0,82.26,76.42,73.02,74.58,78.81,72.91,70.07,64.09,76.7,92.84,93.44,79.23,79.63,66.09,75.47,75.4,77.47,70.72,71.7,48.51,42.47,79.67,73.58,74.21,33.58,28.77,34.49,5.93,9.91,16.74,9.91,9.91,FW
Pierre-Emil Hoejbjerg,68.36,82.16,54.72,50.96,58.4,74.08,52.12,71.36,68.24,69.24,70.28,73.84,65.48,66.44,70.48,64.92,68.96,73.16,60.0,69.32,73.04,60.6,60.52,60.36,57.24,70.44,53.0,55.64,62.36,55.68,8.24,6.24,11.24,10.24,10.24,MID
Pierre-Michel Lasogga,73.83,80.1,41.77,75.8,78.6,61.33,71.37,65.97,57.3,55.37,32.23,69.87,60.4,67.37,56.37,73.03,57.5,83.07,74.33,64.5,85.77,71.23,72.93,28.43,73.13,51.73,65.2,23.8,32.57,23.47,10.97,13.03,8.9,6.5,7.43,FW
Pierre-Yves Ngawa,62.62,68.69,57.62,32.38,59.08,55.62,31.38,58.69,37.62,31.38,50.62,60.31,75.0,79.08,71.0,61.92,59.0,55.38,70.23,65.38,69.23,44.38,66.38,56.92,37.38,37.92,40.38,62.0,64.69,63.62,6.38,13.38,10.38,7.38,8.38,DEF
Pierre-Yves Polomat,64.4,74.27,61.27,31.73,56.13,56.67,32.4,56.53,50.6,39.4,52.73,58.07,72.47,72.87,62.6,68.53,64.53,50.87,65.93,75.0,71.13,44.73,68.27,66.67,49.4,47.13,47.4,59.53,67.0,63.6,8.2,9.2,11.2,12.2,15.2,DEF
Pierrick Capelle,61.9,65.4,51.4,61.5,57.6,60.7,56.4,64.6,54.2,55.8,50.8,61.4,72.8,74.8,75.4,65.4,64.0,61.3,60.5,69.5,54.1,53.1,45.4,39.2,57.6,59.4,59.3,37.6,36.9,35.7,8.3,11.3,15.3,8.3,15.3,MID
Pierrick Cros,65.31,74.81,11.56,12.69,12.12,37.0,8.31,15.0,12.56,10.0,26.25,15.62,36.44,39.25,41.75,49.88,28.0,25.38,47.88,35.12,48.69,13.88,18.31,22.62,12.0,20.12,14.44,10.56,14.75,10.56,65.81,61.38,58.12,66.75,71.31,GK
Piet Velthuizen,73.29,78.25,20.25,19.54,17.79,35.04,21.5,21.62,19.04,19.25,43.58,32.96,59.67,59.0,59.83,71.96,51.42,36.08,72.5,51.54,66.08,20.54,33.33,29.5,26.79,38.83,37.25,18.04,19.54,19.42,73.54,71.58,69.75,69.12,79.33,GK
Pieter Gerkens,62.72,73.61,51.17,39.94,49.28,67.33,52.61,55.17,36.28,39.28,66.78,65.67,58.44,53.83,70.78,60.0,72.0,54.94,57.61,69.67,54.83,40.44,54.39,65.22,57.72,62.28,41.28,54.39,61.56,59.11,11.28,9.28,9.28,8.28,12.28,MID
Pieter Nys,58.0,64.0,45.0,22.0,56.0,53.0,21.0,32.0,29.0,27.0,48.0,47.0,62.0,66.0,66.0,61.0,73.0,54.0,61.0,64.0,63.0,26.0,73.0,52.0,27.0,51.0,39.0,58.0,60.0,61.0,15.0,8.0,5.0,12.0,15.0,DEF
Pieterjan Monteyne,64.47,65.35,65.29,46.18,55.88,63.59,65.65,57.65,63.82,63.59,62.71,62.29,64.71,64.24,70.47,64.12,67.06,62.0,63.18,75.41,61.65,66.41,63.76,63.71,54.82,60.53,62.12,63.29,65.18,64.59,10.88,12.82,26.88,12.0,15.59,DEF
Pietro Accardi,70.27,72.33,62.07,40.93,69.6,65.87,38.0,54.6,46.0,36.53,60.4,61.6,69.67,75.53,68.0,71.27,73.73,65.2,78.2,70.67,72.87,43.0,72.8,72.6,43.2,58.93,58.87,70.6,72.0,71.53,12.0,16.73,26.27,11.8,10.07,DEF
Pietro Marino,61.67,69.0,16.5,19.67,29.0,36.0,15.0,18.67,9.0,17.5,51.83,29.33,51.33,56.33,54.0,58.83,40.0,46.5,72.0,63.5,67.17,23.83,49.17,37.33,35.5,29.0,44.67,19.0,23.0,11.0,58.5,60.0,60.5,62.0,65.0,GK
Pietro Terracciano,64.0,70.83,19.0,18.0,20.0,26.78,20.5,20.0,18.5,18.5,20.78,21.78,40.89,43.33,41.22,63.33,45.44,21.0,52.0,35.67,60.44,18.0,21.17,21.17,19.17,25.44,21.78,20.5,18.0,22.0,63.89,61.28,49.78,64.83,69.56,GK
Pintassilgo,66.92,67.38,57.12,40.12,44.17,73.92,60.17,68.21,54.29,61.62,64.5,68.38,70.67,72.83,81.67,70.25,84.0,76.92,62.0,72.46,51.5,73.33,54.58,56.17,61.38,66.92,71.17,35.12,39.54,34.17,13.17,12.17,14.17,11.17,13.17,MID
Piotr Brozek,63.71,63.59,66.82,44.0,41.88,62.0,66.0,62.53,31.0,37.88,60.0,62.94,74.76,72.88,75.59,68.88,73.0,55.76,74.53,82.82,61.0,53.76,65.71,63.65,64.53,60.06,56.59,64.82,61.29,64.41,6.41,11.0,17.12,9.65,9.71,DEF
Piotr Celeban,66.47,68.58,56.21,57.68,76.37,49.16,49.37,56.63,35.42,27.37,48.21,44.84,70.84,69.26,74.37,73.05,68.16,62.58,84.37,74.89,68.89,49.58,69.63,61.21,52.63,44.16,52.58,66.89,66.74,71.53,9.37,10.21,13.26,14.11,11.16,DEF
Piotr Grzelczak,61.65,64.85,50.54,60.12,63.04,48.65,63.92,62.73,51.46,48.69,41.42,58.46,66.92,61.38,64.85,50.04,59.23,67.38,56.42,71.65,75.12,62.5,59.0,32.42,66.54,45.77,47.35,25.85,26.04,20.08,10.19,11.19,14.19,13.19,13.19,FW
Piotr Malarczyk,61.61,68.56,32.28,24.28,58.72,42.06,28.28,35.72,34.28,33.28,45.5,44.22,64.94,67.0,66.72,59.28,59.28,27.28,71.39,63.39,70.22,37.28,69.28,60.5,28.28,38.28,26.28,61.61,63.72,60.33,12.28,9.28,14.28,14.28,6.28,DEF
Piotr Malinowski,56.65,59.8,50.3,49.3,39.0,58.25,40.7,55.95,48.0,41.0,51.8,43.55,83.15,77.8,81.4,49.0,85.0,46.9,80.0,64.0,34.5,43.25,37.6,50.1,59.85,64.7,45.0,36.0,27.0,24.0,8.0,5.0,7.0,10.0,9.0,MID
Piotr Mrozinski,60.0,66.0,52.0,28.0,47.0,63.0,32.0,56.0,38.0,37.0,59.0,56.0,58.71,64.0,61.29,48.0,67.71,49.0,63.43,77.71,63.0,41.0,76.0,68.0,71.0,61.0,44.0,54.0,57.0,54.0,7.0,9.0,14.0,5.0,13.0,MID
Piotr Petasz,58.69,58.06,64.81,55.0,36.25,61.12,44.0,60.75,69.0,63.5,52.88,59.0,63.0,68.0,56.0,49.0,63.38,76.44,48.69,59.0,74.31,56.38,44.0,48.0,52.0,54.0,50.0,54.94,58.38,55.0,14.0,10.0,11.0,5.0,10.0,MID
Piotr Piwowar,50.0,58.0,52.0,23.0,51.0,32.0,20.0,49.0,28.0,30.0,43.0,37.0,68.0,69.0,65.0,55.0,72.0,22.0,54.0,49.0,41.0,30.0,51.0,50.0,39.0,32.0,33.0,48.0,51.0,57.0,8.0,6.0,7.0,14.0,5.0,DEF
Piotr Polczak,61.14,65.82,39.18,20.64,66.82,60.27,32.55,42.91,28.82,24.55,41.91,51.77,37.41,39.36,38.23,55.32,62.59,44.36,57.45,62.05,72.41,18.64,63.0,50.68,23.05,25.18,34.59,61.82,58.23,64.86,11.86,8.05,13.14,16.23,15.41,DEF
Piotr Stawarczyk,61.53,63.27,32.2,22.0,49.53,46.67,37.53,25.2,22.53,24.47,49.07,37.6,48.47,59.27,41.2,58.87,46.67,31.93,44.53,79.47,79.0,21.27,71.8,64.33,45.13,48.13,35.0,68.2,62.2,61.8,10.2,10.27,13.47,8.33,14.93,DEF
Piotr Tomasik,53.0,56.88,54.88,40.75,42.0,50.75,51.12,44.75,40.25,42.25,54.62,43.75,60.25,53.5,60.5,58.12,71.0,46.12,48.62,66.25,61.12,39.25,47.75,41.25,48.12,67.12,47.75,48.25,45.75,49.12,9.12,9.62,18.88,16.38,15.62,MID
Piotr Trochowski,76.5,79.62,76.79,68.71,48.71,77.17,73.96,80.54,81.88,80.29,75.92,80.96,76.54,70.92,81.25,76.33,80.0,82.21,72.0,69.46,62.5,81.33,60.33,62.21,72.33,76.88,80.04,31.25,45.33,34.5,14.25,13.33,25.67,11.88,12.75,MID
Piotr Wisniewski,60.93,62.14,57.39,56.32,48.57,59.93,51.5,63.82,53.11,60.29,53.46,61.32,69.5,67.0,56.75,55.93,68.68,60.96,68.18,66.18,55.18,54.64,60.79,47.46,62.68,66.61,60.04,25.71,32.32,40.29,13.75,12.89,14.46,12.89,16.32,MID
Piotr Witasik,55.33,62.73,43.0,21.0,51.0,53.0,28.0,44.0,43.0,24.0,38.0,51.0,69.73,69.0,55.0,49.0,55.87,44.0,76.33,64.0,72.0,23.33,46.0,53.67,24.0,44.0,39.0,55.0,58.67,62.0,10.0,9.0,14.0,8.0,12.0,DEF
Piotr Zemlo,50.89,57.78,49.33,24.33,57.33,40.33,25.33,27.33,24.33,21.33,34.33,32.33,57.0,58.0,35.0,50.33,44.0,31.33,61.0,64.44,66.11,23.33,44.33,47.56,38.33,21.33,31.33,55.0,53.22,52.11,8.33,14.33,7.33,10.33,9.33,DEF
Piotr Zielinski,69.3,77.7,66.27,60.86,49.35,74.14,57.7,72.97,56.19,62.73,72.08,75.68,69.35,70.35,72.11,68.11,75.84,67.62,55.19,69.95,38.78,62.46,48.05,44.03,64.05,68.38,51.51,37.97,50.51,48.05,11.78,8.78,11.78,10.78,5.78,MID
Piqueti,63.25,71.25,53.25,60.25,47.25,61.25,59.25,72.25,53.25,41.25,43.25,66.25,73.0,77.0,65.0,59.25,75.0,68.25,54.0,61.0,60.5,59.25,63.25,23.25,57.25,60.25,54.25,20.25,27.25,24.25,12.25,9.25,8.25,13.25,13.25,MID
Pirmin Schwegler,74.53,79.21,67.21,57.89,66.16,78.68,63.74,71.58,56.32,69.95,75.58,76.37,71.21,72.32,72.37,74.84,74.26,68.68,75.47,74.79,64.68,70.47,64.74,74.84,67.37,75.74,66.16,71.37,75.58,72.16,9.53,16.0,31.47,9.79,9.05,MID
Piscu,66.62,70.97,45.03,44.03,71.24,66.97,13.52,22.03,17.52,41.03,61.66,58.21,66.1,70.1,62.0,62.9,62.52,44.03,68.59,67.07,68.21,36.03,67.24,64.66,38.14,49.93,41.55,69.31,66.76,66.14,9.0,16.0,14.31,7.0,8.0,DEF
Piti,72.33,74.04,68.67,69.75,50.5,68.83,68.04,72.67,73.58,72.33,65.46,74.12,72.0,69.17,72.62,76.96,70.25,85.5,62.42,73.25,58.58,77.38,65.46,41.58,75.33,68.54,74.12,30.29,36.12,29.88,9.88,14.83,19.25,14.04,9.29,FW
Pizzi,75.49,79.84,74.05,69.79,46.35,72.53,61.95,79.53,78.51,72.58,70.93,79.49,83.35,77.56,79.42,74.47,82.58,74.42,66.07,72.6,55.95,73.47,59.26,48.88,73.88,72.84,72.42,38.3,47.07,49.21,13.98,13.91,10.12,9.14,14.86,MID
Plamen Krachunov,55.0,56.0,32.0,21.0,52.0,40.0,25.0,27.0,23.0,24.0,35.0,35.0,62.0,55.33,49.0,48.0,52.0,39.0,63.0,63.0,65.0,18.0,46.0,54.0,23.0,30.0,39.0,54.0,64.0,61.0,7.0,9.0,10.0,5.0,7.0,DEF
Polga,77.0,78.89,52.0,51.78,70.0,71.44,46.0,56.11,67.33,73.44,69.56,68.33,68.89,67.56,67.89,75.11,76.33,60.67,79.22,73.33,75.89,64.11,77.33,80.22,61.67,74.89,72.22,80.0,80.89,76.44,7.44,17.56,51.0,16.67,16.44,DEF
Pontus Jansson,68.11,75.85,32.59,40.78,60.19,56.67,44.78,60.11,49.26,41.3,56.41,62.67,58.19,73.41,57.59,70.19,44.33,56.26,44.81,60.67,80.85,48.93,68.89,65.19,32.48,43.59,37.59,63.52,68.11,72.78,8.74,6.85,15.41,7.74,8.63,DEF
Pontus Wernbloom,73.4,76.75,58.9,61.4,81.2,72.45,51.75,61.75,55.15,38.1,67.6,70.25,57.45,64.9,55.55,73.1,63.4,75.35,60.45,87.85,80.6,69.25,85.2,73.05,70.95,68.9,63.1,68.6,70.5,71.95,12.1,10.7,23.9,13.8,10.7,DEF
Povilas Leimonas,58.6,64.0,29.0,25.0,41.0,65.0,21.0,70.4,37.0,27.0,56.0,56.0,58.0,58.0,65.0,61.0,65.0,43.0,71.8,61.0,67.4,31.0,45.4,58.4,28.4,34.2,36.0,58.0,65.0,61.0,15.0,11.0,14.0,9.0,12.0,DEF
Pozo,62.74,78.32,50.58,65.16,50.37,64.16,58.0,67.32,53.95,52.53,50.84,69.05,74.37,68.74,68.53,54.32,77.58,58.32,55.11,54.0,43.47,55.74,33.32,24.63,62.74,60.26,58.63,22.05,22.37,23.32,7.32,6.32,7.32,7.32,6.32,MID
Predrag Stevanovic,64.5,72.42,60.0,48.83,49.0,67.0,61.5,68.0,63.5,65.0,62.0,69.0,73.0,64.33,76.67,63.0,68.0,63.0,59.0,51.42,34.0,62.5,55.0,33.0,59.5,62.5,50.5,16.33,34.0,49.0,10.0,8.0,9.0,12.0,14.0,MID
Prejuce Nakoulma,67.5,70.18,62.71,66.89,55.93,56.79,33.36,71.89,48.79,38.5,55.07,68.82,84.43,84.36,71.93,61.39,69.54,67.29,79.57,68.86,72.96,47.32,57.36,41.04,77.54,57.04,53.07,37.5,37.64,30.5,11.29,7.29,11.29,15.29,15.29,MID
Presnel Kimpembe,59.57,72.57,29.29,24.29,59.29,60.29,27.29,42.29,27.29,31.29,43.29,49.29,57.86,57.0,44.0,52.29,65.0,46.29,73.0,58.14,53.71,26.29,49.29,59.29,33.29,30.29,42.29,58.86,68.86,64.86,6.29,7.29,13.29,14.29,8.29,DEF
Prince Buaben,64.09,68.17,59.61,48.7,43.91,69.48,27.0,67.0,46.26,46.91,63.22,67.78,69.96,70.83,70.0,62.3,72.65,64.61,55.74,74.0,71.0,59.0,63.48,58.61,54.52,66.13,55.13,57.3,62.48,59.43,8.35,10.04,24.52,15.52,13.17,MID
Prince Desir Gouano,64.53,77.33,26.9,24.5,60.63,54.6,19.6,31.8,28.0,26.0,52.93,49.83,60.67,67.4,54.7,58.0,48.03,38.27,74.97,61.43,75.6,19.93,63.97,63.2,17.8,31.8,32.5,67.03,65.7,65.7,9.27,14.27,11.27,15.27,6.27,DEF
Prince Oniangue,67.38,72.66,45.69,64.59,68.24,66.55,50.93,66.52,51.07,54.41,64.14,67.59,64.07,67.0,66.38,69.07,57.93,69.34,78.55,78.45,78.0,68.41,68.07,65.93,52.97,66.62,50.79,62.38,67.9,65.0,5.48,12.55,12.48,14.28,11.69,MID
Prince Tagoe,71.22,74.78,59.89,73.22,75.11,65.22,71.44,70.67,70.78,55.0,63.56,67.11,73.56,72.44,69.0,65.33,56.0,78.0,83.11,54.44,76.89,63.0,50.0,42.78,66.67,61.0,61.78,20.67,25.0,20.0,8.0,10.56,18.44,13.67,10.56,FW
